anime_id,name,genre,type,episodes,rating,members,episode_class
28387,Joukamachi no Dandelion,"Comedy, Seinen, Slice of Life, Super Power",TV,12,7.32,64307,1
21563,Kamigami no Asobi,"Fantasy, Harem, Romance, Shoujo, Supernatural",TV,12,7.32,61410,1
52,Kidou Tenshi Angelic Layer,"Comedy, Drama, Sci-Fi, Shounen, Sports",TV,26,7.32,39758,1
351,Ojamajo Doremi Sharp,"Comedy, Magic, Shoujo",TV,49,7.32,7878,3
14749,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,"Comedy, Harem, Romance, School",TV,13,7.32,156116,1
9981,Phi Brain: Kami no Puzzle,"Action, Game, Mystery, Shounen",TV,25,7.32,64958,1
10232,Tamayura: Hitotose,"Comedy, Drama, Slice of Life",TV,12,7.32,25760,1
30740,Young Black Jack,"Drama, Historical, Seinen",TV,12,7.32,42139,1
915,Ginga Densetsu Weed,"Adventure, Drama, Shounen",TV,26,7.31,7484,1
2987,Ginga Hyouryuu Vifam,"Action, Adventure, Mecha, Sci-Fi",TV,46,7.31,1329,3
3010,Kaiketsu Zorro,"Adventure, Historical, Shounen",TV,52,7.31,5243,3
16668,Kakumeiki Valvrave,"Action, Mecha, Space",TV,12,7.31,96718,1
274,Kiddy Grade,"Action, Ecchi, Mecha, Sci-Fi, Super Power",TV,24,7.31,30766,1
2818,Madou King Granzort,"Action, Comedy, Fantasy, Magic, Mecha, Sci-Fi, Shounen",TV,41,7.31,835,2
333,Mama wa Shougaku 4 Nensei,"Comedy, Drama, Sci-Fi",TV,51,7.31,1711,3
6262,Manga Sekai Mukashibanashi,"Adventure, Drama, Fantasy, Historical",TV,127,7.31,591,4
3437,Mister Ajikko,"Comedy, Shounen",TV,99,7.31,1828,4
1835,Ryuusei no Rockman,"Action, Game, Sci-Fi, Shounen",TV,55,7.31,6670,3
529,Saishuu Heiki Kanojo,"Drama, Romance, School, Sci-Fi",TV,13,7.31,58051,1
79,Shuffle!,"Comedy, Drama, Ecchi, Fantasy, Harem, Magic, Romance, School, Seinen",TV,24,7.31,158772,1
3594,Tears to Tiara,"Action, Adventure, Fantasy, Magic",TV,26,7.31,50455,1
1860,Tokyo Majin Gakuen Kenpucho: Tou,"Action, Drama, Fantasy, Horror, Martial Arts, School, Supernatural",TV,14,7.31,43632,1
3322,Wagaya no Oinari-sama.,"Adventure, Fantasy, Shounen, Supernatural",TV,24,7.31,23132,1
2333,Anime Sanjuushi,"Adventure, Drama, Historical, Romance",TV,52,7.30,2102,3
6901,Battle Spirits: Shounen Gekiha Dan,"Action, Game, Shounen",TV,50,7.30,1135,3
12651,Danball Senki W,"Action, Kids, Mecha",TV,58,7.30,2088,3
2748,Dash! Kappei,"Comedy, Ecchi, Shounen, Sports",TV,65,7.30,2578,4
3231,Gunslinger Girl: Il Teatrino,"Action, Drama, Military, Sci-Fi",TV,13,7.30,38498,1
3298,Hatenkou Yuugi,"Adventure, Comedy, Drama, Fantasy, Romance, Shoujo",TV,10,7.30,25885,1
31500,High School Fleet,"Action, Military, School",TV,12,7.30,38646,1
12175,Koi to Senkyo to Chocolate,"Drama, Romance, School",TV,12,7.30,91552,1
4903,Kyou no 5 no 2 (TV),"Comedy, Ecchi, School, Seinen",TV,13,7.30,22991,1
277,Mahoromatic 2,"Comedy, Drama, Ecchi, Military, Romance, Sci-Fi",TV,14,7.30,21393,1
1017,Majutsushi Orphen,"Action, Adventure, Comedy, Demons, Fantasy, Magic",TV,24,7.30,20105,1
10397,Mashiro-iro Symphony: The Color of Lovers,"Drama, Harem, Romance, School",TV,12,7.30,77284,1
16051,Ro-Kyu-Bu! SS,"Comedy, Ecchi, School, Sports",TV,12,7.30,21125,1
3000,Taiho Shichau zo: Full Throttle,"Action, Comedy, Police, Shounen",TV,23,7.30,5134,1
11341,Tantei Opera Milky Holmes Dai 2 Maku,"Comedy, Mystery, Super Power",TV,12,7.30,11941,1
178,Ultra Maniac,"Comedy, Magic, Romance, School, Shoujo",TV,26,7.30,20062,1
1932,Yes! Precure 5,"Action, Fantasy, Magic, School, Shoujo",TV,49,7.30,6390,3
30205,Aoharu x Kikanjuu,"Action, Comedy, Shounen, Sports",TV,12,7.29,97674,1
6164,Aoi Hana,"Romance, Shoujo Ai, Slice of Life",TV,11,7.29,43279,1
21437,Buddy Complex,"Action, Mecha, Sci-Fi",TV,13,7.29,44006,1
7081,Danball Senki,"Action, Kids, Mecha",TV,44,7.29,3682,2
652,Galaxy Angel Z,"Comedy, Sci-Fi",TV,9,7.29,6616,1
395,Gantz 2nd Stage,"Action, Drama, Horror, Psychological, Sci-Fi, Supernatural",TV,13,7.29,87240,1
1490,Ginga Tetsudou Monogatari,"Action, Adventure, Drama, Sci-Fi, Space",TV,26,7.29,5947,1
5041,Guin Saga,"Adventure, Fantasy",TV,26,7.29,26176,1
1371,Hi no Tori,"Adventure, Drama, Historical, Sci-Fi, Supernatural",TV,13,7.29,4247,1
26441,Junketsu no Maria,"Comedy, Fantasy, Historical, Magic, Seinen",TV,12,7.29,75460,1
5079,Kurokami The Animation,"Action, Martial Arts, Super Power",TV,23,7.29,72750,1
10456,Kyoukaisenjou no Horizon,"Action, Fantasy",TV,13,7.29,90977,1
276,Mahoromatic: Automatic Maiden,"Comedy, Ecchi, Military, Romance, Sci-Fi",TV,12,7.29,36656,1
352,Motto! Ojamajo Doremi,"Comedy, Fantasy, Magic, Shoujo",TV,50,7.29,8760,3
6023,Nogizaka Haruka no Himitsu: Purezza,"Comedy, Ecchi, Romance",TV,12,7.29,45161,1
2108,Rockman.EXE Axess,"Action, Adventure, Comedy, Game, Mecha, Sci-Fi, Shounen",TV,51,7.29,9025,3
16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,"Comedy, School, Shounen, Slice of Life",TV,12,7.29,257925,1
3692,Yes! Precure 5 GoGo!,"Action, Fantasy, Magic, School, Shoujo",TV,48,7.29,3619,3
550,Yu☆Gi☆Oh!,"Action, Comedy, Fantasy, Game, Shounen",TV,27,7.29,89243,2
1498,Black Blood Brothers,"Action, Comedy, Fantasy, Shounen, Supernatural, Vampire",TV,12,7.28,68626,1
24031,Denki-gai no Honya-san,"Comedy, Seinen, Slice of Life",TV,12,7.28,61228,1
2222,Dr. Slump: Arale-chan,"Comedy, Sci-Fi, Shounen, Slice of Life",TV,243,7.28,5330,4
14829,Fate/kaleid liner Prisma☆Illya,"Action, Comedy, Fantasy, Magic",TV,10,7.28,100392,1
20457,"Inari, Konkon, Koi Iroha.","Comedy, Romance, School, Seinen, Supernatural",TV,10,7.28,65402,1
2542,Lady Georgie,"Drama, Historical, Romance, Shoujo",TV,45,7.28,4157,3
189,Love Hina,"Comedy, Ecchi, Harem, Romance, Shounen, Slice of Life",TV,24,7.28,156627,1
24455,Madan no Ou to Vanadis,"Adventure, Ecchi, Fantasy, Harem, Romance",TV,13,7.28,114612,1
2834,Miracle☆Girls,"Drama, Magic, Shoujo",TV,51,7.28,2033,3
613,Onmyou Taisenki,"Adventure, Fantasy, Shounen, Supernatural",TV,52,7.28,3945,3
1108,Senkaiden Houshin Engi,"Adventure, Fantasy, Historical, Magic, Shounen, Supernatural",TV,26,7.28,10449,1
4382,Suzumiya Haruhi no Yuuutsu (2009),"Comedy, Mystery, Parody, Romance, School, Sci-Fi, Slice of Life",TV,14,7.28,243448,1
2747,Tetsuwan Atom,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",TV,193,7.28,5332,4
5397,Usavich III,Comedy,TV,13,7.28,3038,1
369,Boogiepop wa Warawanai: Boogiepop Phantom,"Dementia, Drama, Horror, Mystery, Psychological, Supernatural",TV,12,7.27,47280,1
2036,Cosmic Baton Girl Comet-san,"Adventure, Comedy, Drama, Magic, Sci-Fi",TV,43,7.27,1763,2
1845,Gaiking: Legend of Daiku-Maryu,"Action, Mecha, Sci-Fi",TV,39,7.27,2640,2
384,Gantz,"Action, Drama, Horror, Psychological, Sci-Fi, Supernatural",TV,13,7.27,165335,1
2400,Ghost Sweeper GS Mikami,"Comedy, Supernatural",TV,45,7.27,5118,3
2416,Grander Musashi RV,"Adventure, Sports",TV,39,7.27,987,2
990,Kamisama Kazoku,"Comedy, Drama, Fantasy, Romance",TV,13,7.27,32828,1
144,Kanon,"Drama, Romance, Slice of Life, Supernatural",TV,13,7.27,41960,1
1145,Kaze no Youjinbou,"Action, Drama, Mystery, Shounen",TV,25,7.27,5646,1
1086,Kenran Butou Sai: The Mars Daybreak,"Adventure, Comedy, Mecha, Military, Romance, Sci-Fi, Shounen",TV,26,7.27,13265,1
3670,Kikou Souseiki Mospeada,"Action, Mecha, Military",TV,25,7.27,4420,1
4198,Koutetsu Jeeg,"Action, Demons, Mecha, Sci-Fi, Shounen",TV,46,7.27,1093,3
279,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,"Fantasy, Historical, Horror, Mystery, Psychological, Supernatural",TV,13,7.27,20859,1
1941,Moonlight Mile 1st Season: Lift Off,"Adventure, Drama, Sci-Fi, Space",TV,12,7.27,6037,1
2283,Red Baron,"Action, Mecha, Sci-Fi, Shounen",TV,49,7.27,1188,3
1236,SF Saiyuuki Starzinger,"Adventure, Mecha, Sci-Fi, Shounen, Space",TV,73,7.27,1199,4
5702,Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai,"Action, Fantasy, Magic, Romance, Super Power",TV,9,7.27,24799,1
3738,Usavich II,"Adventure, Comedy",TV,13,7.27,3382,1
2225,Alps no Shoujo Heidi,"Drama, Historical, Slice of Life",TV,52,7.26,12014,3
2825,Arabian Nights: Sindbad no Bouken (TV),"Adventure, Fantasy, Magic, Romance",TV,52,7.26,2631,3
31417,Binan Koukou Chikyuu Bouei-bu LOVE! LOVE!,"Comedy, Magic, School, Slice of Life",TV,12,7.26,13346,1
4586,Daisuki! BuBu ChaCha,Kids,TV,26,7.26,800,1
243,Gravitation,"Comedy, Music, Romance, Shoujo, Shounen Ai",TV,13,7.26,67916,1
3299,H2O: Footprints in the Sand,"Harem, Romance, School",TV,12,7.26,64975,1
2602,Kenkou Zenrakei Suieibu Umishou,"Comedy, Ecchi, School, Shounen, Sports",TV,13,7.26,25814,1
31610,Kyoukai no Rinne (TV) 2nd Season,"Comedy, Romance, School, Shounen, Supernatural",TV,25,7.26,15519,1
12979,Naruto SD: Rock Lee no Seishun Full-Power Ninden,"Action, Comedy, Parody",TV,51,7.26,29989,3
4191,Popolocrois Monogatari,"Adventure, Fantasy",TV,25,7.26,1260,1
2110,Rockman.EXE Beast,"Action, Adventure, Game, Mecha, Sci-Fi, Shounen",TV,25,7.26,4006,1
3624,Seimei no Kagaku: Micro Patrol,Adventure,TV,26,7.26,801,1
3044,Tetsuwan Atom (1980),"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,52,7.26,5743,3
2816,Toushou Daimos,"Adventure, Drama, Mecha, Romance, Sci-Fi, Shounen",TV,44,7.26,3100,2
394,Ai Yori Aoshi: Enishi,"Comedy, Drama, Harem, Romance, Slice of Life",TV,12,7.25,37944,1
9539,Cardfight!! Vanguard,"Action, Adventure, Demons, Game, Shounen",TV,65,7.25,24821,4
1132,Digimon Frontier,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",TV,50,7.25,74929,3
5760,Dororo to Hyakkimaru,"Action, Adventure, Supernatural",TV,26,7.25,1238,1
1534,Futari wa Precure: Splash☆Star,"Action, Comedy, Fantasy, Magic, Shoujo",TV,49,7.25,5384,3
13161,Hagure Yuusha no Aesthetica,"Action, Ecchi, Fantasy, Super Power",TV,12,7.25,156044,1
11785,Haiyore! Nyaruko-san,"Comedy, Parody, Sci-Fi",TV,12,7.25,154595,1
28869,Kaitou Joker 2nd Season,"Adventure, Comedy, Mystery, Shounen",TV,13,7.25,2655,1
206,Lodoss-tou Senki: Eiyuu Kishi Den,"Action, Adventure, Drama, Fantasy, Magic, Romance",TV,27,7.25,16288,2
13409,Moyashimon Returns,"Comedy, School, Supernatural",TV,11,7.25,16251,1
3305,Muteki Koujin Daitarn 3,"Mecha, Sci-Fi",TV,40,7.25,1270,2
5440,Ougon Yuusha Goldran,"Action, Adventure, Fantasy, Mecha, Sci-Fi, Shounen",TV,48,7.25,910,3
1493,Project ARMS: The 2nd Chapter,"Action, Fantasy, Martial Arts, School, Super Power",TV,26,7.25,3368,1
1538,Pumpkin Scissors,"Action, Comedy, Drama, Military",TV,24,7.25,23931,1
2543,Robin Hood no Daibouken,"Adventure, Historical, Romance",TV,52,7.25,3921,3
2109,Rockman.EXE Stream,"Action, Adventure, Game, Mecha, School, Sci-Fi, Shounen",TV,51,7.25,4161,3
22359,Sanzoku no Musume Ronja,Adventure,TV,26,7.25,15236,1
1823,Shin Hakkenden,"Action, Adventure, Martial Arts, Sci-Fi",TV,26,7.25,2692,1
1133,Tenchi Muyou! GXP,"Action, Comedy, Harem, Mecha, Police, Sci-Fi, Shounen, Space",TV,26,7.25,17943,1
53,Ai Yori Aoshi,"Comedy, Drama, Harem, Romance, Slice of Life",TV,24,7.24,66597,1
3460,Bosco Daibouken,"Adventure, Fantasy, Kids",TV,26,7.24,699,1
1778,Dae Jang Geum: Jang Geum&#039;s Dream,"Adventure, Comedy, Historical",TV,26,7.24,1315,1
1179,Gakuen Senki Muryou,"Adventure, Mecha, Sci-Fi, Shounen, Space, Supernatural",TV,26,7.24,3108,1
3270,IGPX: Immortal Grand Prix (2005),"Drama, Mecha, Sci-Fi, Shounen, Sports",TV,13,7.24,11386,1
690,Kyuuketsuhime Miyu (TV),"Action, Demons, Drama, Horror, Vampire",TV,26,7.24,21550,1
1164,Mahou Senshi Louie,"Adventure, Comedy, Fantasy, Magic, Shounen",TV,24,7.24,12687,1
872,Mahou Shoujo-tai Arusu,"Adventure, Comedy, Fantasy, Magic",TV,40,7.24,16571,2
5343,Monkey Punch: Manga Katsudou Daishashin,"Action, Adventure, Comedy, Ecchi, Parody, Seinen",TV,12,7.24,746,1
8917,Mouretsu Pirates,"Sci-Fi, Space",TV,26,7.24,48245,1
11841,Qin Shiming Yue Zhi: Ye Jin Tianming,"Action, Fantasy, Historical, Martial Arts",TV,18,7.24,366,1
3363,RD Sennou Chousashitsu,"Action, Sci-Fi",TV,26,7.24,16331,1
4214,Rosario to Vampire Capu2,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Vampire",TV,13,7.24,203958,1
678,Shadow Skill: Eigi,"Adventure, Drama, Fantasy, Magic, Martial Arts, Shounen, Super Power",TV,26,7.24,7977,1
19117,Toaru Hikuushi e no Koiuta,"Adventure, Drama, Romance",TV,13,7.24,53375,1
2716,Urayasu Tekkin Kazoku,"Comedy, Shounen",TV,33,7.24,923,2
1891,YAT Anshin! Uchuu Ryokou,"Adventure, Comedy, Sci-Fi, Shounen",TV,50,7.24,887,3
1246,Yuugo: Koushounin,"Action, Drama, Military, Mystery, Psychological, Seinen",TV,13,7.24,6108,1
32313,Concrete Revolutio: Choujin Gensou - The Last Song,"Action, Demons, Drama, Fantasy, Mystery, Sci-Fi, Super Power, Supernatural",TV,11,7.23,16116,1
4690,Cyborg 009 (1979),"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,50,7.23,3625,3
5670,GA: Geijutsuka Art Design Class,"Comedy, School, Seinen, Slice of Life",TV,12,7.23,12825,1
18411,Gingitsune,"Seinen, Slice of Life, Supernatural",TV,12,7.23,33429,1
1397,Macross 7,"Action, Adventure, Comedy, Drama, Mecha, Military, Music, Romance, Sci-Fi, Shounen",TV,49,7.23,15420,3
1565,Pokemon Diamond &amp; Pearl,"Action, Adventure, Comedy, Fantasy, Kids",TV,191,7.23,48203,4
31564,Sansha Sanyou,"Comedy, School, Slice of Life",TV,12,7.23,28423,1
553,Yami no Matsuei,"Comedy, Drama, Fantasy, Horror, Magic, Shoujo, Shounen Ai, Vampire",TV,13,7.23,34177,1
482,Yu☆Gi☆Oh!: Duel Monsters GX,"Action, Comedy, Fantasy, Game, Shounen",TV,180,7.23,74331,4
16201,Aku no Hana,"Drama, Psychological, Romance, School",TV,13,7.22,86669,1
3079,Aoki Ryuusei SPT Layzner,"Mecha, Military, Sci-Fi, Shounen, Space",TV,38,7.22,2378,2
4286,Bonobono (TV),Comedy,TV,48,7.22,418,3
424,Dirty Pair,"Adventure, Comedy, Police, Sci-Fi",TV,24,7.22,9131,1
5983,Higepiyo,Comedy,TV,39,7.22,4427,2
32686,Keijo!!!!!!!!,"Ecchi, Shounen, Sports",TV,12,7.22,83438,1
4375,Kyoro-chan,"Adventure, Comedy, Fantasy",TV,91,7.22,1124,4
1738,Muteki Kanban Musume,"Action, Comedy, Martial Arts, Parody, Shounen",TV,12,7.22,12409,1
5200,Offside (TV),"Action, Drama, Sports",TV,39,7.22,1232,2
1601,Red Garden,"Drama, Mystery",TV,22,7.22,27169,1
21085,Witch Craft Works,"Action, Fantasy, Magic, Seinen, Supernatural",TV,12,7.22,106381,1
1543,Yoake Mae yori Ruriiro na: Crescent Love,"Comedy, Romance, School, Sci-Fi",TV,12,7.22,22770,1
2043,Cat&#039;s Eye,"Action, Adventure, Comedy, Mystery, Romance",TV,73,7.21,7608,4
1312,Chikyuu Bouei Kigyou Dai-Guard,"Adventure, Comedy, Mecha, Military, Sci-Fi",TV,26,7.21,4838,1
10155,Dog Days,"Action, Adventure, Fantasy, Magic",TV,13,7.21,97809,1
7088,Ichiban Ushiro no Daimaou,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, School, Shounen",TV,12,7.21,203618,1
31405,Joker Game,"Drama, Historical, Military",TV,12,7.21,102560,1
1588,Mamoru-kun ni Megami no Shukufuku wo!,"Comedy, Romance, School",TV,24,7.21,16922,1
11761,Medaka Box,"Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power",TV,12,7.21,110042,1
21603,Mekakucity Actors,"Comedy, Romance, Sci-Fi, Super Power, Supernatural",TV,12,7.21,198876,1
2200,Muteki Choujin Zanbot 3,"Action, Drama, Mecha, Sci-Fi, Shounen",TV,23,7.21,1570,1
11021,Muv-Luv Alternative: Total Eclipse,"Action, Mecha, Military, Sci-Fi",TV,24,7.21,55531,1
1546,Negima!?,"Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Supernatural",TV,26,7.21,44009,1
6203,Sasameki Koto,"Comedy, Romance, School, Shoujo Ai",TV,13,7.21,34297,1
19383,Yami Shibai,"Dementia, Horror, Supernatural",TV,13,7.21,33275,1
1264,Yoroiden Samurai Troopers,"Adventure, Samurai, Sci-Fi, Shounen",TV,39,7.21,11015,2
3505,Yuusha Shirei Dagwon,"Action, Adventure, Martial Arts, Mecha, School, Super Power",TV,48,7.21,689,3
19877,Battle Spirits: Sword Eyes Gekitouden,Shounen,TV,21,7.21,570,1
6747,Dance in the Vampire Bund,"Action, Supernatural, Vampire",TV,12,7.20,121005,1
9367,Freezing,"Action, Drama, Ecchi, Harem, Martial Arts, Romance, Sci-Fi, Seinen",TV,12,7.20,159273,1
729,Hiatari Ryoukou!,"Comedy, Romance, School, Sports",TV,48,7.20,1527,3
4549,Hokuto no Ken: Raoh Gaiden Ten no Haoh,"Action, Drama, Martial Arts",TV,13,7.20,6659,1
16890,Makai Ouji: Devils and Realist,"Comedy, Demons, Fantasy, Historical, Mystery, School, Shoujo, Supernatural",TV,12,7.20,59819,1
4662,Neo Angelique Abyss: Second Age,"Adventure, Fantasy, Harem, Shoujo",TV,13,7.20,12975,1
1564,Pokemon Advanced Generation,"Action, Adventure, Comedy, Fantasy, Kids",TV,192,7.20,67386,4
592,PopoloCrois,"Adventure, Fantasy",TV,26,7.20,1065,1
32094,Reikenzan: Hoshikuzu-tachi no Utage,"Comedy, Fantasy, Magic",TV,12,7.20,30153,1
20047,Sakura Trick,"Comedy, Romance, School, Seinen, Shoujo Ai, Slice of Life",TV,12,7.20,108011,1
478,Sousei no Aquarion,"Action, Mecha, Romance, Sci-Fi, Super Power, Supernatural",TV,26,7.20,46647,1
23587,The iDOLM@STER Cinderella Girls,"Comedy, Drama, Music",TV,13,7.20,33042,1
1555,Tokimeki Memorial: Only Love,"Comedy, Harem, Romance, School",TV,25,7.20,24691,1
2331,Uchuu Densetsu Ulysses 31,"Action, Adventure, Sci-Fi, Space",TV,26,7.20,2297,1
568,Bubblegum Crisis Tokyo 2040,"Adventure, Mecha, Sci-Fi, Shounen",TV,26,7.19,20079,1
831,Chicchana Yukitsukai Sugar,"Comedy, Fantasy, Slice of Life",TV,24,7.19,14955,1
1864,Koisuru Tenshi Angelique: Kagayaki no Ashita,"Drama, Fantasy, Harem, Romance, Shoujo",TV,12,7.19,5827,1
1261,Kyattou Ninden Teyandee,"Action, Comedy, Mecha, Sci-Fi, Shounen, Super Power",TV,54,7.19,7112,3
149,Loveless,"Action, Drama, Fantasy, Mystery, Romance, Shoujo, Shounen Ai, Supernatural",TV,12,7.19,85554,1
33299,Magic-Kyun! Renaissance,"Magic, Music, Romance, School",TV,13,7.19,12095,1
2931,Mokke,"Mystery, Slice of Life, Supernatural",TV,24,7.19,8362,1
30016,Nanbaka,"Action, Comedy, Drama",TV,13,7.19,57325,1
350,Ojamajo Doremi,"Comedy, Magic",TV,51,7.19,19222,3
6324,Omamori Himari,"Action, Comedy, Demons, Ecchi, Harem, Romance, Supernatural",TV,12,7.19,119572,1
3614,Yakushiji Ryouko no Kaiki Jikenbo,"Mystery, Police, Supernatural",TV,13,7.19,11002,1
754,Yuki no Joou,"Adventure, Drama, Fantasy",TV,36,7.19,2228,2
26165,Yuri Kuma Arashi,"Drama, Fantasy, Psychological, School, Seinen, Shoujo Ai",TV,12,7.19,48549,1
7817,B Gata H Kei,"Comedy, Ecchi, Romance, School, Seinen",TV,12,7.18,192719,1
5032,Cobra The Animation,"Action, Adventure, Sci-Fi, Space",TV,13,7.18,4361,1
2907,Cyborg Kuro-chan,"Comedy, Sci-Fi",TV,66,7.18,3188,4
5197,Dragon League,"Adventure, Comedy, Fantasy, Shounen, Sports",TV,39,7.18,558,2
247,Harukanaru Toki no Naka de: Hachiyou Shou,"Demons, Fantasy, Historical, Magic, Shoujo, Supernatural",TV,26,7.18,14550,1
8206,Hime Chen! Otogi Chikku Idol Lilpri,"Magic, Shoujo",TV,51,7.18,6118,3
606,Kazemakase Tsukikage Ran,"Adventure, Comedy, Historical, Martial Arts, Samurai",TV,13,7.18,7893,1
604,Mahou no Stage Fancy Lala,"Comedy, Drama, Magic, Music, Romance, Shoujo",TV,26,7.18,5991,1
2044,Mahou no Tenshi Creamy Mami,"Comedy, Fantasy, Magic, Romance, School, Sci-Fi, Shoujo",TV,52,7.18,5112,3
5030,Maria†Holic,"Comedy, Parody, School, Shoujo Ai",TV,12,7.18,104663,1
1110,Mermaid Melody Pichi Pichi Pitch Pure,"Adventure, Comedy, Magic, Romance, Shoujo",TV,39,7.18,19311,2
3059,Ninja Senshi Tobikage,"Adventure, Mecha, Sci-Fi, Shounen, Space",TV,43,7.18,1941,2
32603,Okusama ga Seitokaichou!+!,"Comedy, Ecchi, Romance, School, Shounen",TV,12,7.17,37570,1
1569,Otome wa Boku ni Koishiteru,"Comedy, Drama, Romance, School",TV,12,7.18,42190,1
2369,Rental Magica,"Fantasy, Mystery, Supernatural",TV,24,7.18,39806,1
20973,Sekai Seifuku: Bouryaku no Zvezda,"Action, Comedy, Fantasy",TV,12,7.18,67877,1
6098,Sora no Manimani,"Comedy, Romance, School, Slice of Life",TV,12,7.18,28652,1
21439,Uta no☆Prince-sama♪ Maji Love Revolutions,"Comedy, Harem, Music, Romance, School, Shoujo",TV,13,7.18,27997,1
3486,Yuusha Tokkyuu Might Gaine,"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,47,7.18,1021,3
31080,Anne Happy♪,"Comedy, School, Slice of Life",TV,12,7.17,32040,1
284,Area 88 (TV),"Action, Drama, Military, Romance, Shounen",TV,12,7.17,7563,1
286,B&#039;T X,"Adventure, Mecha, Sci-Fi, Shounen",TV,25,7.17,5913,1
992,Dual Parallel! Trouble Adventures,"Action, Comedy, Harem, Mecha, Sci-Fi, Shounen",TV,13,7.17,10636,1
19067,Future Card Buddyfight,Game,TV,64,7.17,3417,4
2815,Geragera Boes Monogatari,"Comedy, Kids",TV,52,7.17,869,3
3110,Kaze no Naka no Shoujo: Kinpatsu no Jeanie,"Drama, Historical",TV,52,7.17,1414,3
17741,Kimi no Iru Machi,"Drama, Romance, Slice of Life",TV,12,7.17,63418,1
252,Madlax,"Drama, Magic, Military, Mystery, Psychological, Shounen, Supernatural",TV,26,7.17,25995,1
33003,Mahou Shoujo Ikusei Keikaku,"Action, Fantasy, Supernatural, Thriller",TV,12,7.17,46024,1
31404,Netoge no Yome wa Onnanoko ja Nai to Omotta?,"Comedy, Ecchi, Game, Romance, School",TV,12,7.17,137102,1
27441,Show By Rock!!,"Comedy, Music",TV,12,7.17,32061,1
32038,Show By Rock!! #,"Comedy, Music",TV,12,7.17,8964,1
1602,Soukou no Strain,"Drama, Ecchi, Mecha, Military, Sci-Fi, Space",TV,13,7.17,14925,1
2011,Taiho Shichau zo Special,"Action, Comedy, Police, Shounen",TV,20,7.17,2856,1
3137,Tsurikichi Sanpei,"Adventure, Sports",TV,109,7.17,1650,4
31588,All Out!!,"School, Seinen, Sports",TV,25,7.16,35461,1
7152,Anyamal Tantei Kiruminzoo,"Comedy, Magic, Shoujo",TV,50,7.16,3605,3
1554,Asatte no Houkou.,"Drama, Supernatural",TV,12,7.16,16909,1
751,Bomberman Jetters,"Action, Adventure, Comedy, Mystery, Sci-Fi, Shounen",TV,52,7.16,1876,3
3432,Chou Mashin Eiyuuden Wataru,"Action, Adventure, Comedy, Mecha",TV,51,7.16,615,3
30383,Classroom☆Crisis,"School, Sci-Fi",TV,13,7.16,55977,1
2913,Daisougen no Chiisana Tenshi: Bush Baby,"Adventure, Drama",TV,40,7.16,889,2
16385,Dog Days&#039;&#039;,"Action, Adventure, Fantasy, Magic",TV,12,7.16,34576,1
1045,Elf wo Karu Mono-tachi,"Adventure, Comedy, Ecchi, Fantasy, Magic, Shounen",TV,12,7.16,13581,1
5267,Gamba no Bouken,"Adventure, Kids",TV,26,7.16,790,1
3327,Giant Gorg,"Adventure, Mecha, Sci-Fi",TV,26,7.16,1300,1
1592,Hataraki Man,"Comedy, Drama, Romance, Seinen, Slice of Life",TV,11,7.16,13681,1
1025,Kachou Ouji,"Adventure, Comedy, Music, Sci-Fi, Slice of Life",TV,13,7.16,16111,1
